#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
22.4%,2241000,280125.0,-78.46124239481341,505.0163892125314,426.55514681771797,112.79389130132795,2.08e+04,1:07:06
22.4%,2242000,280250.0,-104.54719323471227,519.0195983152743,414.472405080562,115.92146592889085,2.08e+04,1:07:05
22.4%,2243000,280375.0,-74.54666662763472,503.6660450224097,429.119378394775,112.49229598867392,2.08e+04,1:07:05
22.4%,2244000,280500.0,-82.85231550989056,556.3910691923277,473.5387536824371,124.26827152553683,2.08e+04,1:07:04
22.4%,2245000,280625.0,-129.61705114453767,504.7906075979627,375.173556453425,112.7434636569277,2.08e+04,1:07:04
22.5%,2246000,280750.0,-109.58167251602165,535.1614387608338,425.57976624481216,119.52669743327594,2.08e+04,1:07:03
22.5%,2247000,280875.0,-116.60576495309962,554.495471864991,437.8897069118914,123.84489556495842,2.08e+04,1:07:02
22.5%,2248000,281000.0,-124.77720915685109,493.32077163077213,368.54356247392104,110.18171029810176,2.08e+04,1:07:02
22.5%,2249000,281125.0,-140.51238960672515,480.80152383543873,340.2891342287136,107.38557396438179,2.08e+04,1:07:01
22.5%,2250000,281250.0,-118.51219577805745,567.5086698714159,448.9964740933585,126.7513541923865,2.08e+04,1:07:01
22.5%,2251000,281375.0,-107.87873709998547,586.5754410922673,478.6967039922818,131.00986018643047,2.08e+04,1:07:00
22.5%,2252000,281500.0,-67.54189415687645,572.6838747290357,505.14198057215924,127.9072206288851,2.08e+04,1:07:00
22.5%,2253000,281625.0,-99.2570406050439,529.0835159287071,429.8264753236632,118.16921165279715,2.08e+04,1:06:59
22.5%,2254000,281750.0,-47.51416057633344,501.30218739708874,453.7880268207553,111.96433549919747,2.08e+04,1:06:59
22.6%,2255000,281875.0,-75.13719131808355,552.1242487839128,476.98705746582925,123.31529002309594,2.08e+04,1:06:58
22.6%,2256000,282000.0,-114.57757291606237,553.2703486703246,438.6927757542622,123.57126798493984,2.08e+04,1:06:58
22.6%,2257000,282125.0,-121.27244301439404,550.9518238876805,429.6793808732864,123.05343244950154,2.08e+04,1:06:57
22.6%,2258000,282250.0,-89.16896528211163,534.0255807773526,444.856615495241,119.27300696964109,2.08e+04,1:06:57
22.6%,2259000,282375.0,-69.18562833814138,556.3775449889598,487.1919166508184,124.26525093539918,2.08e+04,1:06:57
22.6%,2260000,282500.0,-85.57419805859689,517.3756831740784,431.8014851154815,115.55430242745719,2.08e+04,1:06:56
22.6%,2261000,282625.0,-104.60172945700725,533.7679399580556,429.1662105010484,119.21546366770612,2.08e+04,1:06:56
22.6%,2262000,282750.0,-74.2334127952866,581.6204637943923,507.3870509991057,129.90318091289535,2.08e+04,1:06:56
22.6%,2263000,282875.0,-79.51960598410801,520.0504817869952,440.5308758028872,116.15171065111647,2.08e+04,1:06:55
22.6%,2264000,283000.0,-127.78850933627274,539.344543399377,411.5560340631043,120.46098127035624,2.08e+04,1:06:55
22.6%,2265000,283125.0,-73.52178950704305,514.3268545951761,440.805065088133,114.87335573608087,2.08e+04,1:06:54
22.7%,2266000,283250.0,-130.27144808106843,520.5211271949113,390.24967911384283,116.25682788714269,2.08e+04,1:06:54
22.7%,2267000,283375.0,-147.80460628392083,508.5146138512725,360.7100075673517,113.57520925076133,2.08e+04,1:06:54
22.7%,2268000,283500.0,-82.44454684495471,507.8206499649189,425.3761031199642,113.42021450438,2.08e+04,1:06:53
22.7%,2269000,283625.0,-104.39613431236577,518.3935956051619,413.99746129279606,115.78165010677692,2.08e+04,1:06:53
22.7%,2270000,283750.0,-135.0420328372441,546.1967371441771,411.15470430693296,121.9913981299591,2.08e+04,1:06:52
22.7%,2271000,283875.0,-94.18090885861258,524.9732289004423,430.7923200418297,117.25119140991697,2.08e+04,1:06:52
22.7%,2272000,284000.0,-66.66252464806203,540.128209756805,473.46568510874295,120.63601079380214,2.08e+04,1:06:51
22.7%,2273000,284125.0,-130.06316256715732,533.519875656545,403.4567130893877,119.16005925220989,2.08e+04,1:06:51
22.7%,2274000,284250.0,-123.849671480345,513.8904413574072,390.0407698770622,114.77588415227719,2.08e+04,1:06:50
22.8%,2275000,284375.0,-126.67399221452072,524.4534081862175,397.77941597169684,117.13509101715965,2.08e+04,1:06:50
22.8%,2276000,284500.0,-111.78874649255778,532.5830322785681,420.79428578601033,118.95081810202333,2.08e+04,1:06:49
22.8%,2277000,284625.0,-127.9387648421862,541.7192392813403,413.7804744391541,120.99136245184924,2.08e+04,1:06:49
22.8%,2278000,284750.0,-77.20776870281057,518.1641805437239,440.95641184091335,115.73041094294885,2.08e+04,1:06:49
22.8%,2279000,284875.0,-44.670320281728124,531.3302003953032,486.6598801135751,118.67100186976172,2.08e+04,1:06:48
22.8%,2280000,285000.0,-99.31500302092826,545.2675713546893,445.952568333761,121.78387174606527,2.08e+04,1:06:48
22.8%,2281000,285125.0,-87.18120920715134,545.4875210693426,458.30631186219125,121.83299685316337,2.08e+04,1:06:47
22.8%,2282000,285250.0,-80.36667454211636,516.6606484883293,436.293973946213,115.39460158141769,2.08e+04,1:06:47
22.8%,2283000,285375.0,-112.70783894193454,508.64125686982226,395.9334179278877,113.60349458797712,2.08e+04,1:06:46
22.8%,2284000,285500.0,-97.12264675369329,514.9256044518164,417.8029576981231,115.00708471535594,2.08e+04,1:06:45
22.9%,2285000,285625.0,-82.97977371363038,591.4224982304377,508.4427245168073,132.09243581694932,2.08e+04,1:06:45
22.9%,2286000,285750.0,-83.19761555995538,539.8742201855802,456.6766046256248,120.57928298714012,2.08e+04,1:06:45
22.9%,2287000,285875.0,-115.3158007401683,539.1029836338794,423.7871828937111,120.40702962341109,2.08e+04,1:06:44
22.9%,2288000,286000.0,-99.4687711657001,534.0990537717787,434.6302826060786,119.28941694191903,2.08e+04,1:06:44
22.9%,2289000,286125.0,-101.5666261648031,496.99878713202065,395.43216096721756,111.00318399581543,2.08e+04,1:06:44
22.9%,2290000,286250.0,-127.3762139249946,533.1511998252457,405.7749859002511,119.07771661436831,2.08e+04,1:06:43
22.9%,2291000,286375.0,-103.33007503878719,545.79783884943,442.46776381064285,121.902305395824,2.08e+04,1:06:43
22.9%,2292000,286500.0,-103.56696342446457,506.64486773037476,403.0779043059102,113.15760707937346,2.08e+04,1:06:42
22.9%,2293000,286625.0,-98.4042115878679,536.0643533130656,437.66014172519766,119.72836068229964,2.08e+04,1:06:42
22.9%,2294000,286750.0,-73.61001479451312,517.0466374301418,443.4366226356287,115.48081105040976,2.08e+04,1:06:42
22.9%,2295000,286875.0,-122.62762522247385,523.1570316451997,400.52940642272586,116.84554921658332,2.08e+04,1:06:42
23.0%,2296000,287000.0,-127.46674081260255,528.3207836960657,400.8540428834632,117.99885770314668,2.08e+04,1:06:41
23.0%,2297000,287125.0,-92.40980688151933,544.7966568111838,452.38684992966444,121.6786943994148,2.08e+04,1:06:41
23.0%,2298000,287250.0,-77.72635173259533,563.4378039814977,485.7114522489024,125.84213854216634,2.08e+04,1:06:40
23.0%,2299000,287375.0,-95.983484763136,559.7515995212151,463.7681147580791,125.01883586508706,2.08e+04,1:06:41
23.0%,2300000,287500.0,-105.29091744388788,589.8863374731692,484.5954200292813,131.7493389330108,2.08e+04,1:06:40
23.0%,2301000,287625.0,-85.3277320988162,544.3299113779339,459.0021792791176,121.57444821099807,2.08e+04,1:06:40
23.0%,2302000,287750.0,-132.29068969891546,561.3240079452809,429.0333182463654,125.37002855636173,2.08e+04,1:06:39
23.0%,2303000,287875.0,-106.18797800282871,551.5460151688525,445.3580371660238,123.18614328465922,2.08e+04,1:06:39
23.0%,2304000,288000.0,-87.26413705818428,533.7933831609275,446.5292461027433,119.22114633052736,2.08e+04,1:06:38
23.1%,2305000,288125.0,-109.21283573451012,593.8032085405179,484.59037280600774,132.6241603028692,2.08e+04,1:06:38
23.1%,2306000,288250.0,-90.76572968453038,555.9470438847611,465.18131420023076,124.16909980884306,2.08e+04,1:06:37
23.1%,2307000,288375.0,-98.34832173816088,541.8164624900838,443.468140751923,121.01307696304777,2.08e+04,1:06:37
23.1%,2308000,288500.0,-74.55229860007108,564.1621933528296,489.6098947527585,126.00392872908928,2.08e+04,1:06:36
23.1%,2309000,288625.0,-79.76676595033419,522.2885343990325,442.52176844869837,116.65157296933236,2.08e+04,1:06:36
23.1%,2310000,288750.0,-76.29904976385001,533.7218882900809,457.42283852623086,119.20517816620013,2.08e+04,1:06:36
23.1%,2311000,288875.0,-139.45193397930416,538.6294851753747,399.17755119607057,120.30127516711869,2.08e+04,1:06:35
23.1%,2312000,289000.0,-83.34598125068501,503.62988139843344,420.28390014774845,112.48421895204902,2.08e+04,1:06:35
23.1%,2313000,289125.0,-96.48253251579712,527.4883213785218,431.0057888627247,117.81292974880067,2.08e+04,1:06:34
23.1%,2314000,289250.0,-88.61520710439837,476.94544682804406,388.3302397236457,106.52433076492875,2.08e+04,1:06:33
23.1%,2315000,289375.0,-113.61012016897095,515.3429267204652,401.73280655149426,115.1002923886376,2.08e+04,1:06:33
23.2%,2316000,289500.0,-84.1450282804845,545.8961654775536,461.7511371970691,121.92426635242165,2.08e+04,1:06:32
23.2%,2317000,289625.0,-111.0609105553252,521.048328681511,409.98741812618573,116.3745767532065,2.08e+04,1:06:32
23.2%,2318000,289750.0,-135.64454104655744,506.35323575168127,370.70869470512383,113.0924719542421,2.08e+04,1:06:31
23.2%,2319000,289875.0,-108.13187898899918,500.9787746237403,392.84689563474114,111.89210222918538,2.08e+04,1:06:31
23.2%,2320000,290000.0,-85.89804740336305,507.41024502086935,421.51219761750633,113.32855179473837,2.08e+04,1:06:30
23.2%,2321000,290125.0,-87.22940286035472,550.6613599797804,463.43195711942565,122.98855820946801,2.08e+04,1:06:30
23.2%,2322000,290250.0,-96.01226635953014,517.8262865023486,421.81402014281844,115.65494332528662,2.08e+04,1:06:29
23.2%,2323000,290375.0,-125.42438041058162,556.1419873809751,430.7176069703935,124.21263985227839,2.08e+04,1:06:29
23.2%,2324000,290500.0,-92.31207542727105,513.85996192228,421.547886495009,114.76907666213212,2.08e+04,1:06:28
23.2%,2325000,290625.0,-130.80559719389774,546.5525363297465,415.74693913584883,122.07086480771346,2.08e+04,1:06:28
23.3%,2326000,290750.0,-84.20535591574671,569.4145479091574,485.2091919934106,127.17702631870661,2.08e+04,1:06:27
23.3%,2327000,290875.0,-107.90105728882389,548.9264610625487,441.0254037737248,122.60107375536117,2.08e+04,1:06:27
23.3%,2328000,291000.0,-86.863862455207,500.29714462394577,413.43328216873874,111.73986221926326,2.08e+04,1:06:26
23.3%,2329000,291125.0,-53.86276436765493,559.1791188737935,505.3163545061386,124.89097403466594,2.08e+04,1:06:26
23.3%,2330000,291250.0,-102.08801862353192,531.2495474133145,429.1615287897826,118.65298826886108,2.08e+04,1:06:25
23.3%,2331000,291375.0,-87.36496056383078,514.6905335359019,427.3255729720711,114.9545823334449,2.08e+04,1:06:25
23.3%,2332000,291500.0,-103.83310161872336,541.4655786930474,437.632477074324,120.9347081225354,2.08e+04,1:06:24
23.3%,2333000,291625.0,-102.4870510036886,568.0728461601815,465.58579515649285,126.87736126928364,2.08e+04,1:06:24
23.3%,2334000,291750.0,-113.15743522422554,540.6221774846961,427.46474226047053,120.74633699983477,2.08e+04,1:06:23
23.4%,2335000,291875.0,-51.993380508806155,587.5606125018801,535.567231993074,131.2298952570988,2.08e+04,1:06:23
23.4%,2336000,292000.0,-96.73539676517493,539.1394931414771,442.4040963763022,120.41518391210232,2.08e+04,1:06:22
23.4%,2337000,292125.0,-77.97813952018026,561.7701905806529,483.7920510604726,125.46968210573104,2.08e+04,1:06:22
23.4%,2338000,292250.0,-100.1424569343911,556.8212475219748,456.67879058758365,124.36435056136786,2.08e+04,1:06:21
23.4%,2339000,292375.0,-87.41078505586671,556.664738923786,469.2539538679193,124.32939483678364,2.08e+04,1:06:21
23.4%,2340000,292500.0,-70.96663810217979,575.1178386042843,504.15120050210453,128.45083913838386,2.08e+04,1:06:20
23.4%,2341000,292625.0,-125.39594549103722,591.1874481830139,465.7915026919767,132.03993809595295,2.08e+04,1:06:20
23.4%,2342000,292750.0,-68.16387990421592,533.2605111855889,465.096631281373,119.10213097786209,2.08e+04,1:06:19
23.4%,2343000,292875.0,-112.1454663690613,545.867237086635,433.7217707175737,121.91780528333459,2.08e+04,1:06:19
23.4%,2344000,293000.0,-108.21108034317334,550.8979936110135,442.68691326784017,123.04140961914435,2.08e+04,1:06:18
23.4%,2345000,293125.0,-75.37523053727963,541.1369539770966,465.76172343981693,120.86131078082204,2.08e+04,1:06:18
23.5%,2346000,293250.0,-96.55598306024766,561.3409221059559,464.78493904570826,125.37380628326602,2.08e+04,1:06:17
23.5%,2347000,293375.0,-80.7268010386093,543.5525023448614,462.8257013062521,121.40081624212321,2.08e+04,1:06:17
23.5%,2348000,293500.0,-113.78341681595003,564.6512224817122,450.8678056657622,126.11315191389005,2.08e+04,1:06:16
23.5%,2349000,293625.0,-57.2026832321591,514.3789375505096,457.1762543183505,114.88498830747466,2.08e+04,1:06:15
23.5%,2350000,293750.0,-80.95883768202273,549.4120187058433,468.45318102382055,122.70952159429902,2.08e+04,1:06:15
23.5%,2351000,293875.0,-104.3305538769929,503.10146419864407,398.7709103216512,112.36619856010148,2.08e+04,1:06:14
23.5%,2352000,294000.0,-98.9071482926164,516.5284183064157,417.6212700137993,115.36506836807231,2.08e+04,1:06:14
23.5%,2353000,294125.0,-102.50802745434618,519.1119238556034,416.60389640125726,115.94208656058255,2.08e+04,1:06:13
23.5%,2354000,294250.0,-118.11095568706273,530.5748973607036,412.4639416736409,118.5023072091448,2.08e+04,1:06:13
23.6%,2355000,294375.0,-132.95073545092015,535.2620318558271,402.31129640490695,119.54916459843078,2.08e+04,1:06:12
23.6%,2356000,294500.0,-109.98772170376554,537.5187533632468,427.53103165948124,120.0531965582691,2.08e+04,1:06:12
23.6%,2357000,294625.0,-111.43146994103424,553.9711903551265,442.53972041409224,123.72779886691428,2.08e+04,1:06:11
23.6%,2358000,294750.0,-119.81870324457395,527.7117807237304,407.89307747915643,117.86283872132535,2.08e+04,1:06:11
23.6%,2359000,294875.0,-137.95493986507438,527.3117092684879,389.3567694034135,117.77348396532277,2.08e+04,1:06:10
23.6%,2360000,295000.0,-128.43955186984158,518.4210199035349,389.9814680336933,115.78777524131866,2.08e+04,1:06:10
23.6%,2361000,295125.0,-123.49938801007758,520.1719639345517,396.67257592447413,116.17884332332125,2.08e+04,1:06:09
23.6%,2362000,295250.0,-143.21305222043856,526.8209764903249,383.6079242698864,117.6638802755803,2.08e+04,1:06:09
23.6%,2363000,295375.0,-82.74680412704416,556.4794336371374,473.73262951009326,124.28800745846034,2.08e+04,1:06:09
23.6%,2364000,295500.0,-133.581246003782,505.6008107814444,372.01956477766237,112.92442010064259,2.08e+04,1:06:08
23.6%,2365000,295625.0,-95.36656302964903,530.8238550095446,435.45729197989556,118.55791115107981,2.08e+04,1:06:08
23.7%,2366000,295750.0,-102.99159133862136,556.8287391759147,453.8371478372934,124.36602379973837,2.08e+04,1:06:08
23.7%,2367000,295875.0,-91.51019885894536,524.0170400114208,432.50684115247543,117.03762949803526,2.08e+04,1:06:07
23.7%,2368000,296000.0,-92.99230635184736,522.0374983370093,429.045191985162,116.59550482006553,2.08e+04,1:06:07
23.7%,2369000,296125.0,-99.74134228871179,506.3715293548444,406.63018706613263,113.09655777547637,2.08e+04,1:06:06
23.7%,2370000,296250.0,-96.82901922046449,551.4990724509968,454.6700532305323,123.17565876984285,2.08e+04,1:06:06
23.7%,2371000,296375.0,-93.55987547380425,541.3991087758443,447.83923330204004,120.91986226648802,2.08e+04,1:06:05
23.7%,2372000,296500.0,-110.55316243259392,566.8736418397496,456.32047940715563,126.60952259185417,2.08e+04,1:06:04
23.7%,2373000,296625.0,-79.74468618276643,571.369967213149,491.6252810303826,127.61376333780986,2.08e+04,1:06:04
23.7%,2374000,296750.0,-120.20764605006528,536.4483848905528,416.24073884048755,119.81413297985797,2.08e+04,1:06:04
23.8%,2375000,296875.0,-110.04971940608056,543.2812297457457,433.23151033966514,121.3402283231739,2.08e+04,1:06:03
23.8%,2376000,297000.0,-138.30371819517993,542.2248540130432,403.9211358178633,121.10428998114584,2.08e+04,1:06:03
23.8%,2377000,297125.0,-119.47401938420913,519.5216462530752,400.04762686886613,116.03359682549933,2.08e+04,1:06:03
23.8%,2378000,297250.0,-75.98571782759035,547.6212109362363,471.6354931086459,122.30955006620349,2.08e+04,1:06:02
23.8%,2379000,297375.0,-107.18347389086438,535.5460596929403,428.3625858020759,119.61260136141553,2.08e+04,1:06:02
23.8%,2380000,297500.0,-108.81188355250427,531.0503271417713,422.23844358926704,118.60849302052169,2.08e+04,1:06:01
23.8%,2381000,297625.0,-119.73549106025641,538.7103902030823,418.97489914282585,120.31934506167242,2.08e+04,1:06:01
23.8%,2382000,297750.0,-98.39965499060096,554.4747470523449,456.07509206174393,123.8402667403999,2.08e+04,1:06:01
23.8%,2383000,297875.0,-71.61162375193601,534.2586392540632,462.64701550212715,119.32505987930989,2.08e+04,1:06:00
23.8%,2384000,298000.0,-64.81822261806832,546.7181743277438,481.89995170967546,122.10785955628113,2.08e+04,1:06:00
23.9%,2385000,298125.0,-87.10008061503407,512.1398397539242,425.03975913889013,114.38489255043416,2.08e+04,1:06:00
23.9%,2386000,298250.0,-77.13824123820831,540.3811132845761,463.24287204636784,120.69249603592591,2.08e+04,1:05:59
23.9%,2387000,298375.0,-82.22377201212717,536.8767127995851,454.65294078745796,119.90979872981126,2.08e+04,1:05:59
23.9%,2388000,298500.0,-75.73992231630407,545.2606997093171,469.5207773930131,121.78233698474321,2.08e+04,1:05:59
23.9%,2389000,298625.0,-89.7237091441769,529.6946878727307,439.9709787285538,118.30571506792019,2.08e+04,1:05:58
23.9%,2390000,298750.0,-134.3362830939067,520.5824359877176,386.246152893811,116.27052102158214,2.08e+04,1:05:58
23.9%,2391000,298875.0,-90.19308924043429,543.5213194746501,453.3282302342158,121.39385164186824,2.08e+04,1:05:57
23.9%,2392000,299000.0,-56.887430688662846,543.7831844811499,486.895753792487,121.45233840330744,2.08e+04,1:05:57
23.9%,2393000,299125.0,-95.41853230827311,528.3198540386071,432.90132173033396,117.99865006694995,2.08e+04,1:05:56
23.9%,2394000,299250.0,-106.97762878232271,535.0445266897577,428.066897907435,119.50058547390502,2.08e+04,1:05:56
23.9%,2395000,299375.0,-54.860853279465346,547.5997168650108,492.73886358554546,122.30474943005541,2.08e+04,1:05:55
24.0%,2396000,299500.0,-96.69672536811731,524.6489739810914,427.95224861297413,117.17877004912863,2.08e+04,1:05:55
24.0%,2397000,299625.0,-97.08997748320132,560.4284721465388,463.3384946633374,125.1700133297326,2.08e+04,1:05:54
24.0%,2398000,299750.0,-118.0935167088119,503.26569562662496,385.1721789178131,112.40287915548734,2.08e+04,1:05:54
24.0%,2399000,299875.0,-120.25041832067592,574.2262268853337,453.9758085646578,128.25170034317142,2.08e+04,1:05:54
24.0%,2400000,300000.0,-95.60492379934587,561.4420891306208,465.83716533127495,125.39640163388648,2.08e+04,1:05:53
24.0%,2401000,300125.0,-91.24461988325703,506.24155896382166,414.99693908056463,113.06752927962839,2.08e+04,1:05:53
24.0%,2402000,300250.0,-78.36728036157501,535.7121225765352,457.3448422149602,119.64969100690327,2.08e+04,1:05:52
