#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
8.0%,795000,99375.0,108.08125045715248,550.750132430833,658.8313828879855,121.3187096475266,1.32e+04,2:05:59
8.0%,796000,99500.0,133.19149288799485,555.4637007192906,688.6551936072855,122.3570099381997,1.32e+04,2:05:58
8.0%,797000,99625.0,146.25956293826852,584.7840658858308,731.0436288240994,128.81567178672077,1.31e+04,2:05:58
8.0%,798000,99750.0,149.21787281178803,547.6667943204807,696.8846671322688,120.63951489308509,1.32e+04,2:05:56
8.0%,799000,99875.0,138.8441037253918,546.2374279895836,685.0815317149754,120.32465545199395,1.32e+04,2:05:55
8.0%,800000,100000.0,127.92767668540394,577.3884990284441,705.3161757138481,127.18658342991887,1.32e+04,2:05:54
8.0%,801000,100125.0,126.09009909840057,541.4510646646866,667.5411637630871,119.2703199406835,1.32e+04,2:05:53
8.0%,802000,100250.0,122.48696070371368,521.987834685386,644.4747953890997,114.98297835396434,1.32e+04,2:05:52
8.0%,803000,100375.0,131.17838860168305,511.9829887314775,643.1613773331605,112.77912050649866,1.32e+04,2:05:50
8.0%,804000,100500.0,144.21865757021072,558.0832501603379,702.3019077305487,122.93404177048104,1.32e+04,2:05:49
8.1%,805000,100625.0,127.69084007678458,542.3734498348142,670.0642899115987,119.4735020591226,1.32e+04,2:05:49
8.1%,806000,100750.0,138.97013213554516,523.060304724752,662.0304368602972,115.2192210230986,1.32e+04,2:05:48
8.1%,807000,100875.0,106.0268377466856,534.9248184458971,640.9516561925827,117.83272469833463,1.32e+04,2:05:47
8.1%,808000,101000.0,117.18943483012954,552.9311936003357,670.1206284304653,121.79915170494114,1.32e+04,2:05:46
8.1%,809000,101125.0,110.43718180554443,567.4365428822015,677.873724687746,124.99437609843437,1.32e+04,2:05:45
8.1%,810000,101250.0,124.88232179622946,523.7003201732347,648.5826419694641,115.36020301074099,1.32e+04,2:05:44
8.1%,811000,101375.0,111.6835957152149,550.233410069246,661.9170057844609,121.20488654252422,1.32e+04,2:05:43
8.1%,812000,101500.0,113.97490173515824,539.8995067622355,653.8744084973938,118.92854425769278,1.32e+04,2:05:41
8.1%,813000,101625.0,138.76935307459138,552.9558816583321,691.7252347329236,121.80458996662001,1.32e+04,2:05:40
8.1%,814000,101750.0,139.6357819649205,571.1855551239804,710.8213370889009,125.82020491052734,1.32e+04,2:05:39
8.2%,815000,101875.0,131.41690681920528,578.2858495937062,709.7027564129114,127.38425094966793,1.32e+04,2:05:38
8.2%,816000,102000.0,133.83665800912988,573.4909662682048,707.3276242773347,126.32803866081602,1.32e+04,2:05:37
8.2%,817000,102125.0,124.22031800467303,560.2446984194962,684.4650164241692,123.41016351486195,1.32e+04,2:05:36
8.2%,818000,102250.0,126.34429939005884,558.4489702079409,684.7932695979997,123.01460223094175,1.32e+04,2:05:34
8.2%,819000,102375.0,121.6032906055353,540.5154988776843,662.1187894832196,119.06423440863192,1.32e+04,2:05:33
8.2%,820000,102500.0,155.99606062691976,552.1155267872197,708.1115874141394,121.61947740357911,1.32e+04,2:05:32
8.2%,821000,102625.0,144.0532901216634,548.013387664617,692.0666777862804,120.71586214169574,1.32e+04,2:05:32
8.2%,822000,102750.0,155.7219671050941,558.9730113579377,714.6949784630318,123.13003751161834,1.32e+04,2:05:31
8.2%,823000,102875.0,138.3394992721335,570.642862143031,708.9823614151645,125.70066102246152,1.32e+04,2:05:30
8.2%,824000,103000.0,151.4565987095668,517.3167993417217,668.7733980512885,113.95404717947658,1.32e+04,2:05:30
8.2%,825000,103125.0,142.43765740624735,559.2583529287838,701.6960103350311,123.19289227849976,1.32e+04,2:05:29
8.3%,826000,103250.0,125.92423188356092,526.3433740250781,652.267605908639,115.94241237203396,1.32e+04,2:05:30
8.3%,827000,103375.0,103.29284967038556,538.4847359024726,641.7775855728581,118.61689989295009,1.32e+04,2:05:30
8.3%,828000,103500.0,113.01549394251832,539.1556254815858,652.1711194241042,118.7646828044035,1.32e+04,2:05:29
8.3%,829000,103625.0,118.97448502606977,560.3791877248932,679.3536727509629,123.43978868974867,1.32e+04,2:05:28
8.3%,830000,103750.0,132.72551464579763,514.1214062389764,646.846920884774,113.25016905904717,1.32e+04,2:05:30
8.3%,831000,103875.0,117.25575608248289,607.6686513823955,724.9244074648784,133.85666627728568,1.32e+04,2:05:29
8.3%,832000,104000.0,138.3092724358313,533.577258187607,671.8865306234383,117.53588542026402,1.32e+04,2:05:28
8.3%,833000,104125.0,114.35189873446978,554.6194394659767,668.9713382004466,122.17103688104332,1.32e+04,2:05:27
8.3%,834000,104250.0,120.66826549674656,568.7724265573834,689.44069205413,125.28864327000444,1.32e+04,2:05:27
8.3%,835000,104375.0,113.46028416057135,574.7417213859669,688.2020055465382,126.60355379560536,1.32e+04,2:05:26
8.4%,836000,104500.0,147.38961422207456,537.6107964693055,685.00041069138,118.42438935487002,1.32e+04,2:05:26
8.4%,837000,104625.0,154.37778187582998,589.0457225535471,743.4235044293771,129.75442542007198,1.32e+04,2:05:25
8.4%,838000,104750.0,136.50382195555167,567.8280556004818,704.3318775560334,125.08061814359326,1.31e+04,2:05:25
8.4%,839000,104875.0,110.9388993882204,552.9126033943327,663.8515027825531,121.79505667223653,1.31e+04,2:05:24
8.4%,840000,105000.0,128.99105269431087,526.5939767496059,655.5850294439167,115.99761489924839,1.31e+04,2:05:23
8.4%,841000,105125.0,130.71493671407646,567.5095050796184,698.2244417936948,125.01044814113114,1.31e+04,2:05:23
8.4%,842000,105250.0,129.2097594581029,533.3132909790386,662.5230504371415,117.47773897735456,1.31e+04,2:05:23
8.4%,843000,105375.0,137.80522219048026,593.5906898185397,731.3959120090199,130.7555864393994,1.31e+04,2:05:23
8.4%,844000,105500.0,130.9990994327551,578.7396291712437,709.7387286039988,127.48420907871689,1.31e+04,2:05:22
8.4%,845000,105625.0,118.2401034822377,521.589142740463,639.8292462227007,114.89515487566314,1.31e+04,2:05:21
8.5%,846000,105750.0,132.15850928625775,550.2786730529083,682.437182339166,121.21485702904678,1.31e+04,2:05:19
8.5%,847000,105875.0,115.45615385564341,523.588341491024,639.0444953466674,115.33553645428668,1.31e+04,2:05:18
8.5%,848000,106000.0,129.07168639121198,571.6464550879477,700.7181414791597,125.92173151145312,1.31e+04,2:05:17
8.5%,849000,106125.0,143.7364934600122,564.8100296956497,708.5465231556619,124.41581029898869,1.31e+04,2:05:16
8.5%,850000,106250.0,104.4578901580795,525.7815729113237,630.2394630694032,115.81865936284554,1.31e+04,2:05:16
8.5%,851000,106375.0,121.28926114013568,517.5470853269966,638.8363464671322,114.00477435490212,1.31e+04,2:05:14
8.5%,852000,106500.0,152.63394970433728,557.1428842765005,709.7768339808378,122.72689887771371,1.31e+04,2:05:14
8.5%,853000,106625.0,108.62642525935689,553.4761050059127,662.1025302652696,121.91918426545101,1.31e+04,2:05:13
8.5%,854000,106750.0,117.92312340058707,538.3780980462948,656.3012214468819,118.59340980851928,1.31e+04,2:05:12
8.6%,855000,106875.0,138.10519911744922,547.3824816223727,685.4876807398218,120.57688676530123,1.31e+04,2:05:12
8.6%,856000,107000.0,133.917194101004,583.1620420997676,717.0792362007717,128.4583739466381,1.31e+04,2:05:13
8.6%,857000,107125.0,153.6150321224749,563.2987266635513,716.9137587860262,124.08290192013577,1.31e+04,2:05:11
8.6%,858000,107250.0,129.06256956778475,576.4889404124159,705.5515099802006,126.98842952286998,1.31e+04,2:05:11
8.6%,859000,107375.0,131.09988580783124,531.6122405835741,662.7121263914054,117.10303323173392,1.31e+04,2:05:11
8.6%,860000,107500.0,127.41182332730656,547.4050274161635,674.8168507434701,120.58185313108058,1.31e+04,2:05:12
8.6%,861000,107625.0,143.68074898629575,580.6961561865671,724.3769051728628,127.91519096852946,1.31e+04,2:05:11
8.6%,862000,107750.0,152.43808612059937,566.3818557583573,718.8199418789567,124.7620506328337,1.31e+04,2:05:10
8.6%,863000,107875.0,134.42943529705298,529.6490782559162,664.0785135529691,116.67058972169987,1.31e+04,2:05:09
8.6%,864000,108000.0,141.1269253672188,542.6205731298004,683.7474984970193,119.52793814094292,1.31e+04,2:05:07
8.7%,865000,108125.0,144.37091787875968,563.5476123937568,707.9185302725165,124.1377262294917,1.31e+04,2:05:06
8.7%,866000,108250.0,134.775972546228,573.8050346080086,708.5810071542365,126.39722133274378,1.31e+04,2:05:05
8.7%,867000,108375.0,115.06032088126713,499.09468633279755,614.1550072140647,109.94009764570735,1.31e+04,2:05:03
8.7%,868000,108500.0,115.18693152425499,539.573108013383,654.760039537638,118.85664545511496,1.31e+04,2:05:01
8.7%,869000,108625.0,135.3715544316671,581.2518604989771,716.6234149306442,128.03760098017955,1.31e+04,2:05:00
8.7%,870000,108750.0,158.35009976506257,562.9383636428826,721.2884634079451,124.00352150041756,1.31e+04,2:04:59
8.7%,871000,108875.0,131.34361692892472,569.0262666619434,700.3698835908681,125.34455892417978,1.32e+04,2:04:57
8.7%,872000,109000.0,131.9773250352792,535.9093522143805,667.8866772496597,118.0495968502661,1.32e+04,2:04:56
8.7%,873000,109125.0,99.17394823986047,552.8418270125286,652.0157752523891,121.77946611890141,1.32e+04,2:04:55
8.7%,874000,109250.0,120.47783013320296,522.6610293014099,643.1388594346129,115.13126901673225,1.32e+04,2:04:53
8.8%,875000,109375.0,108.13923165292775,563.2675314379487,671.4067630908764,124.076030265833,1.32e+04,2:04:52
8.8%,876000,109500.0,116.53528158368027,543.426397902044,659.9616794857243,119.70544444700428,1.32e+04,2:04:51
8.8%,877000,109625.0,141.76457004965792,513.7848512336542,655.5494212833121,113.17603304605905,1.32e+04,2:04:49
8.8%,878000,109750.0,118.54110847967073,546.5631811932797,665.1042896729504,120.39641205450536,1.32e+04,2:04:47
8.8%,879000,109875.0,133.91674153866649,532.5397493106226,666.4564908492891,117.30734396236542,1.32e+04,2:04:46
8.8%,880000,110000.0,105.70248921760965,528.3126516286283,634.015140846238,116.37620294916192,1.32e+04,2:04:46
8.8%,881000,110125.0,126.04985751112922,524.8001407867746,650.8499982979038,115.6024704380578,1.32e+04,2:04:46
8.8%,882000,110250.0,112.48046069585803,541.5039110380932,653.9843717339512,119.28196088900783,1.32e+04,2:04:45
8.8%,883000,110375.0,138.94303175651464,552.542560898113,691.4855926546277,121.7135440669504,1.32e+04,2:04:44
8.8%,884000,110500.0,139.3080898220001,576.8234014781121,716.1314913001122,127.06210428485056,1.32e+04,2:04:44
8.8%,885000,110625.0,142.60733956997927,573.6201632534198,716.2275028233992,126.35649804850144,1.32e+04,2:04:43
8.9%,886000,110750.0,128.55053773721573,535.0064300604499,663.5569677976657,117.85070202632198,1.32e+04,2:04:41
8.9%,887000,110875.0,129.31268482131293,532.1381705835834,661.4508554048963,117.21888458647518,1.32e+04,2:04:40
8.9%,888000,111000.0,118.1644413825354,569.7031509538648,687.8675923364002,125.4936623452069,1.32e+04,2:04:40
8.9%,889000,111125.0,107.99182268327105,601.08757754701,709.0794002302811,132.4069936602676,1.32e+04,2:04:39
8.9%,890000,111250.0,108.11273497640242,516.5752693169918,624.6880042933942,113.7907036585807,1.32e+04,2:04:38
8.9%,891000,111375.0,112.14519733951389,503.42290773979846,615.5681050793123,110.89351409582885,1.32e+04,2:04:37
8.9%,892000,111500.0,116.03656827760263,513.7073140088795,629.7438822864822,113.15895322073462,1.32e+04,2:04:36
8.9%,893000,111625.0,154.0585724991411,532.1221414525126,686.1807139516536,117.21535370489427,1.32e+04,2:04:35
8.9%,894000,111750.0,141.41170915021303,540.4491695089628,681.8608786591758,119.04962343906298,1.32e+04,2:04:34
8.9%,895000,111875.0,130.16100185399372,583.504621337203,713.6656231911968,128.53383697168405,1.32e+04,2:04:34
9.0%,896000,112000.0,125.47254742577209,523.4000587005701,648.8726061263421,115.29406170223189,1.32e+04,2:04:32
9.0%,897000,112125.0,108.74395393886104,550.4964260952245,659.2403800340855,121.26282345984731,1.32e+04,2:04:31
9.0%,898000,112250.0,138.99167564425812,545.6950962525757,684.6867718968338,120.20519113839623,1.32e+04,2:04:30
9.0%,899000,112375.0,138.10938328395443,511.0748406308885,649.184223914843,112.57907451604916,1.32e+04,2:04:30
9.0%,900000,112500.0,131.61101238983943,526.658460713562,658.2694731034014,116.01181936482988,1.32e+04,2:04:29
9.0%,901000,112625.0,133.60081682646114,540.5496403034529,674.150457129914,119.07175504907461,1.32e+04,2:04:28
9.0%,902000,112750.0,111.29679358185909,514.25551094161,625.5523045234692,113.27970951400697,1.32e+04,2:04:28
9.0%,903000,112875.0,145.0194344370933,561.1414190492579,706.1608534863512,123.60769227302465,1.32e+04,2:04:27
9.0%,904000,113000.0,114.41117535506051,565.6881870590314,680.099362414092,124.60924995868103,1.32e+04,2:04:26
9.1%,905000,113125.0,113.69621405403797,577.1973997663301,690.893613820368,127.14448826819475,1.32e+04,2:04:25
9.1%,906000,113250.0,95.28134872170455,584.8719353015434,680.153284023248,128.835027577131,1.32e+04,2:04:24
9.1%,907000,113375.0,109.37679391497775,571.505964245011,680.8827581599887,125.89078432364734,1.32e+04,2:04:24
9.1%,908000,113500.0,89.71098492753651,527.5213170476044,617.2323019751409,116.2018885284907,1.32e+04,2:04:23
9.1%,909000,113625.0,128.51591307174021,584.0091851443827,712.525098216123,128.64498180201159,1.32e+04,2:04:22
9.1%,910000,113750.0,122.81427115083308,601.3692532186088,724.1835243694419,132.46904090638742,1.32e+04,2:04:21
9.1%,911000,113875.0,127.5451382464562,549.5215193600613,677.0666576065175,121.0480719415596,1.32e+04,2:04:19
9.1%,912000,114000.0,141.08916325822776,538.0452279635466,679.1343912217744,118.52008550673285,1.32e+04,2:04:17
9.1%,913000,114125.0,130.30231138477092,580.8222170553645,711.1245284401355,127.94295953550564,1.32e+04,2:04:16
9.1%,914000,114250.0,135.09784010263198,591.2401163429281,726.33795644556,130.23780437417454,1.32e+04,2:04:14
9.2%,915000,114375.0,141.41295418454814,545.3522654133845,686.7652195979326,120.12967269075742,1.32e+04,2:04:12
9.2%,916000,114500.0,102.79442123427343,548.6405574367316,651.434978671005,120.85401449609836,1.32e+04,2:04:12
9.2%,917000,114625.0,134.59421091246062,544.0194542679517,678.6136651804123,119.83608233308635,1.32e+04,2:04:11
9.2%,918000,114750.0,101.7914686110362,582.4838167134444,684.2752853244806,128.30897511062554,1.32e+04,2:04:11
9.2%,919000,114875.0,122.14294665810228,544.0840664544033,666.2270131125056,119.85031504339587,1.32e+04,2:04:10
9.2%,920000,115000.0,146.1485932333904,520.6644089870132,666.8130022204036,114.69145541354791,1.32e+04,2:04:09
9.2%,921000,115125.0,135.6805730894692,525.6082030713306,661.2887761607999,115.78046962118007,1.32e+04,2:04:07
9.2%,922000,115250.0,107.28167104198548,505.9824391010044,613.2641101429899,111.45732520318774,1.32e+04,2:04:07
9.2%,923000,115375.0,108.52264535505985,542.1124549050905,650.6351002601504,119.4160103469393,1.32e+04,2:04:06
9.2%,924000,115500.0,134.01355334020099,571.5306789659883,705.5442323061893,125.896228458622,1.32e+04,2:04:05
9.2%,925000,115625.0,136.67325625337816,524.2357376746446,660.9089939280227,115.47814426316894,1.32e+04,2:04:03
9.3%,926000,115750.0,91.66272920416137,540.4830651120225,632.1457943161838,119.0570899299157,1.32e+04,2:04:02
9.3%,927000,115875.0,99.75065690861234,561.4780077956719,661.2286647042843,123.68183571846804,1.32e+04,2:04:02
9.3%,928000,116000.0,135.5180584846027,559.3935139785855,694.9115724631881,123.2226654245981,1.32e+04,2:04:00
9.3%,929000,116125.0,111.4422664904258,573.2968191169151,684.7390856073409,126.2852721129947,1.32e+04,2:03:59
9.3%,930000,116250.0,137.68401546530075,505.4162913863662,643.1003068516669,111.33261472893572,1.32e+04,2:03:59
9.3%,931000,116375.0,128.11797662131124,543.2545907372853,671.3725673585966,119.667598929937,1.32e+04,2:03:58
9.3%,932000,116500.0,139.08406834130847,529.9439614309023,669.0280297722107,116.73554630396737,1.32e+04,2:03:57
9.3%,933000,116625.0,134.399503890348,539.8547991289465,674.2543030192945,118.91869610321648,1.32e+04,2:03:55
9.3%,934000,116750.0,113.11098618763347,574.7244811079687,687.8354672956021,126.59975612374377,1.32e+04,2:03:54
9.3%,935000,116875.0,111.36407201168032,554.094064845127,665.4581368568074,122.05530786468934,1.32e+04,2:03:52
9.4%,936000,117000.0,132.15606539189378,551.8408832755695,683.9969486674632,121.55897919489163,1.32e+04,2:03:51
9.4%,937000,117125.0,142.585492216582,547.9921389173563,690.5776311339383,120.71118148807898,1.32e+04,2:03:51
9.4%,938000,117250.0,149.06880001373167,532.3117592775639,681.3805592912955,117.25712253708657,1.32e+04,2:03:50
9.4%,939000,117375.0,136.4214787850309,572.1948872675364,708.6163660525673,126.04253962467718,1.32e+04,2:03:48
9.4%,940000,117500.0,98.8111501656473,580.8969234769615,679.7080736426088,127.9594157942278,1.32e+04,2:03:47
9.4%,941000,117625.0,107.1183280581275,537.9058451404381,645.0241731985657,118.48938239246958,1.32e+04,2:03:46
9.4%,942000,117750.0,120.84984364999397,512.8194110896144,633.6692547396084,112.96336681936222,1.32e+04,2:03:44
9.4%,943000,117875.0,144.1357639468245,558.9037663344171,703.0395302812417,123.11478428441357,1.32e+04,2:03:44
9.4%,944000,118000.0,130.6763457461303,560.838667727962,691.5150134740924,123.54100250305294,1.32e+04,2:03:44
9.4%,945000,118125.0,140.7770795062321,533.1522842253372,673.9293637315693,117.4422725644508,1.32e+04,2:03:42
9.5%,946000,118250.0,123.37351814853389,533.6369555729951,657.010473721529,117.54903550292067,1.32e+04,2:03:41
9.5%,947000,118375.0,102.46569007767664,592.6550941041627,695.1207841818393,130.54949431497448,1.32e+04,2:03:40
9.5%,948000,118500.0,107.8515549117274,544.5121602117971,652.3637151235245,119.94461512467946,1.32e+04,2:03:39
9.5%,949000,118625.0,111.73176856802345,560.3828921957471,672.1146607637705,123.44060470702667,1.32e+04,2:03:38
9.5%,950000,118750.0,109.19889531062029,556.5041848228135,665.7030801334338,122.58620677613966,1.32e+04,2:03:37
9.5%,951000,118875.0,106.80969548318988,546.2623857451221,653.072081228312,120.33015312238807,1.32e+04,2:03:37
9.5%,952000,119000.0,122.16949701846988,544.6270367094919,666.7965337279618,119.96992000914248,1.32e+04,2:03:35
9.5%,953000,119125.0,148.17449752190146,538.4286385234426,686.6031360453441,118.60454281623275,1.32e+04,2:03:34
9.5%,954000,119250.0,113.96315533505387,547.2368742013915,661.2000295364454,120.54481250260322,1.32e+04,2:03:33
9.6%,955000,119375.0,115.76167962772773,556.9699873932924,672.7316670210201,122.68881331851411,1.32e+04,2:03:31
9.6%,956000,119500.0,128.50582094714974,538.1837858708303,666.6896068179801,118.5506069093314,1.32e+04,2:03:29
9.6%,957000,119625.0,131.5053637210873,540.6380483639824,672.1434120850697,119.09122949164721,1.32e+04,2:03:28
9.6%,958000,119750.0,137.62985838153492,532.410371763747,670.0402301452818,117.27884480073102,1.32e+04,2:03:27
9.6%,959000,119875.0,120.13030975386916,563.8983666534269,684.0286764072961,124.21499004057559,1.32e+04,2:03:25
9.6%,960000,120000.0,133.05499764243493,541.4582146368152,674.5132122792502,119.2718949296696,1.32e+04,2:03:24
9.6%,961000,120125.0,107.65011843849693,538.6562692607665,646.3063876992635,118.65468509619258,1.32e+04,2:03:22
